        41.216  -5.25367e-10   9.85219e-12  -2.97771e-05   4.87823e-06   1.01167e-10  -2.45241e-11       4.55137      0.484917       25.3661      -2.28993     0.0573911    0.00431504   1.54705e-06  -7.23158e-07     0.0531458
        41.416  -5.23396e-10   9.85219e-12  -2.88014e-05   4.87823e-06   9.87873e-11  -2.45241e-11        4.7562      0.539213         24.46       -2.2407     0.0582541    0.00431504   1.40242e-06  -7.23158e-07     0.0531458
        41.616  -5.27946e-10  -5.46061e-11  -2.78258e-05   4.87823e-06   9.64076e-11  -2.45241e-11       4.98274      0.593509       23.5736      -2.19147     0.0591171    0.00431504    1.2846e-06   -4.5599e-07     0.0531458
        41.816  -5.38867e-10  -5.46061e-11  -2.68501e-05   4.87823e-06   9.40279e-11  -2.45241e-11         5.231      0.647805       22.7068      -2.14224     0.0599801    0.00431504    1.1934e-06   -4.5599e-07     0.0531458
       48.4991  -9.07007e-10  -5.73393e-11   5.75199e-06   4.87823e-06    9.5127e-11  -2.45241e-11       25.8181       2.41911       5.06691     -0.497198      0.108286     0.0101256  -1.79679e-06  -4.55023e-07     0.0531458
       48.6991  -9.18474e-10  -5.73393e-11   6.72764e-06   4.87823e-06   9.27473e-11  -2.45241e-11       26.7964       2.47218       4.87788     -0.447968      0.110311     0.0101256   -1.8878e-06  -4.55023e-07     0.0531458
       48.8991  -9.29942e-10  -5.73393e-11   7.70328e-06   4.87823e-06   9.03676e-11  -2.45241e-11       27.7959       2.52525       4.70854     -0.398739      0.112336     0.0101256   -1.9788e-06  -4.55023e-07     0.0531458
       49.0991   -9.4141e-10  -5.73393e-11   8.67893e-06   4.87823e-06   8.79879e-11  -2.45241e-11       28.8166       2.57831       4.55889      -0.34951      0.114361     0.0101256  -2.06981e-06  -4.55023e-07     0.0531458
       49.0991   -9.4141e-10  -5.73393e-11   8.67893e-06   4.87823e-06   8.79879e-11  -2.45241e-11       28.8166       2.57831       4.55889      -0.34951      0.114361     0.0101256  -2.06981e-06  -4.55023e-07     0.0531458
       49.3991  -9.33203e-10   1.11808e-10   1.03905e-05   6.58349e-06   8.30691e-11  -2.45241e-11       28.8067      -2.61077       4.61427      0.537411      0.114304    -0.0105069  -2.27681e-06  -9.33937e-07     0.0531458
       49.5991  -9.10841e-10   1.11808e-10   1.17072e-05   6.58349e-06   7.87348e-11  -2.45241e-11       27.7732      -2.55651       4.84041      0.593273      0.112202    -0.0105069   -2.4636e-06  -9.33937e-07     0.0531458
       49.7991  -8.87853e-10   1.18302e-10   1.30239e-05   6.58349e-06   7.44006e-11  -2.45241e-11       26.7615      -2.50226       5.08889      0.649135      0.110101    -0.0105069   -2.6389e-06  -8.17318e-07     0.0531458
       49.9991  -8.64193e-10   1.18302e-10   1.43406e-05   6.58349e-06   7.00664e-11  -2.45241e-11       25.7714      -2.44801       5.35971      0.704997      0.107999    -0.0105069  -2.80236e-06  -8.17318e-07     0.0531458
       56.6823  -5.67966e-11   1.14007e-10   5.83393e-05   6.58349e-06  -2.18605e-11  -2.45241e-11       5.06124     -0.637568       27.2584       2.57168     0.0571526   -0.00469341  -8.18914e-06  -8.10192e-07     0.0531458
       56.8823  -3.39951e-11   1.14007e-10    5.9656e-05   6.58349e-06  -2.61948e-11  -2.45241e-11        4.8173     -0.582116       28.2982       2.62754      0.056214   -0.00469341  -8.35118e-06  -8.10192e-07     0.0531458
       57.0823  -1.11936e-11   1.14007e-10   6.09727e-05   6.58349e-06   -3.0529e-11  -2.45241e-11       4.59554     -0.526664       29.3604        2.6834     0.0552753   -0.00469341  -8.51322e-06  -8.10192e-07     0.0531458
       57.2823   1.16078e-11   1.14007e-10   6.22894e-05   6.58349e-06  -3.48632e-11  -2.45241e-11       4.39597     -0.471212       30.4449       2.73926     0.0543366   -0.00469341  -8.67526e-06  -8.10192e-07     0.0531458
       57.2823   1.16078e-11   1.14007e-10   6.22894e-05   6.58349e-06  -3.48632e-11  -2.45241e-11       4.39597     -0.471212       30.4449       2.73926     0.0543366   -0.00469341  -8.67526e-06  -8.10192e-07     0.0531458
       57.5823   4.64039e-11    1.1896e-10   6.26523e-05  -4.17492e-06  -3.65319e-11  -2.45241e-11       4.35887      0.345452       30.5179      -2.50018     0.0543201    0.00458286  -8.60874e-06   1.25232e-06     0.0531458
       57.7823   7.01959e-11    1.1896e-10   6.18173e-05  -4.17492e-06  -3.82749e-11  -2.45241e-11        4.5073      0.396664       29.5273      -2.45267     0.0552367    0.00458286  -8.35827e-06   1.25232e-06     0.0531458
       57.9823   6.35406e-11   -1.8414e-10   6.09823e-05  -4.17492e-06  -4.00179e-11  -2.45241e-11        4.6762      0.447875       28.5558      -2.40515     0.0561532    0.00458286  -8.16277e-06   7.02462e-07     0.0531458
       58.1823   2.67126e-11   -1.8414e-10   6.01473e-05  -4.17492e-06  -4.17609e-11  -2.45241e-11        4.8656      0.499087       27.6032      -2.35763     0.0570698    0.00458286  -8.02228e-06   7.02462e-07     0.0531458
       64.8655  -1.17506e-09  -1.86811e-10   3.22455e-05  -4.17492e-06  -3.69627e-11  -2.45241e-11       22.8009       2.17311        6.7025      -0.76973       0.10718     0.0103972  -3.39547e-06   6.92206e-07     0.0531458
       65.0655  -1.21242e-09  -1.86811e-10   3.14105e-05  -4.17492e-06  -3.87057e-11  -2.45241e-11       23.6802       2.22329       6.40411     -0.722211      0.109259     0.0103972  -3.25703e-06   6.92206e-07     0.0531458
       65.2655  -1.24978e-09  -1.86811e-10   3.05756e-05  -4.17492e-06  -4.04487e-11  -2.45241e-11       24.5795       2.27347       6.12473     -0.674692      0.111339     0.0103972  -3.11859e-06   6.92206e-07     0.0531458
       65.4655  -1.28715e-09  -1.86811e-10   2.97406e-05  -4.17492e-06  -4.21917e-11  -2.45241e-11        25.499       2.32365       5.86435     -0.627172      0.113418     0.0103972  -2.98014e-06   6.92206e-07     0.0531458
       65.4655  -1.28715e-09  -1.86811e-10   2.97406e-05  -4.17492e-06  -4.21917e-11  -2.45241e-11        25.499       2.32365       5.86435     -0.627172      0.113418     0.0103972  -2.98014e-06   6.92206e-07     0.0531458
       65.7655  -1.30816e-09   4.73651e-11   2.92819e-05   1.10309e-06    -4.289e-11  -2.45241e-11        25.516      -2.26782       5.81793      0.469664      0.113467    -0.0100747  -2.89366e-06  -1.12303e-07     0.0531458
       65.9655  -1.29868e-09   4.73651e-11   2.95025e-05   1.10309e-06  -4.30117e-11  -2.45241e-11       24.6185      -2.21968       6.01419      0.511623      0.111452    -0.0100747  -2.91612e-06  -1.12303e-07     0.0531458
